drg_id,provider_state,total_discharges,avg_covered_charges,avg_total_payments
418,OR,71,29237.72,11860.65
418,PA,550,51901.19,11458.98
418,RI,22,36554.64,13763.45
418,SC,345,52226.06,11209.91
418,SD,94,39911.33,11846.37
418,TN,474,41441.99,10337.29
418,TX,1759,54549.56,11127.19
418,UT,53,24889.70,10646.32
418,VA,436,41349.70,10985.47
418,VT,25,22787.96,12467.76
418,WA,309,43825.92,12536.43
418,WI,216,34390.83,11133.52
418,WV,184,25842.71,9980.28
418,WY,33,36649.91,13283.06
419,AK,11,37233.18,10005.55
419,AL,386,34278.19,6780.05
419,AR,226,26001.57,6751.26
419,AZ,440,39235.76,7817.40
419,CA,1109,55566.72,9492.52
419,CO,95,30849.03,7337.67
419,CT,201,25895.85,9374.62
419,DC,37,27913.92,8354.54
419,DE,91,20280.01,8382.13
419,FL,1633,48334.13,7531.18
419,GA,350,32069.18,7475.26
419,HI,11,23782.00,8596.64
419,IA,90,28685.89,7454.82
419,ID,65,23980.60,7234.85
419,IL,810,36087.68,8631.22
419,IN,328,27307.32,7151.83
419,KS,111,31709.30,6688.45
419,KY,391,23251.78,7165.69
419,LA,309,31585.28,7681.39
419,MA,420,20495.55,9122.58
419,MD,250,10747.76,10172.04
419,ME,35,20380.06,7379.29
419,MI,411,23602.27,7887.43
419,MN,228,25541.00,8532.16
419,MO,435,29050.09,7133.03
419,MS,315,28762.82,7065.53
419,MT,33,21075.00,7563.09
419,NC,577,24456.81,7823.43
419,ND,41,17074.00,7521.63
419,NE,108,27751.06,7820.18
419,NH,30,21044.73,8269.70
419,NJ,738,46850.64,8460.88
419,NM,108,25239.49,8923.28
419,NV,125,45284.00,7969.50
419,NY,978,27952.83,10109.35
419,OH,484,29093.29,7529.56
419,OK,222,30026.31,7075.05
419,OR,126,21651.26,8042.88
419,PA,577,39613.48,8129.28
419,RI,29,23936.41,7753.66
419,SC,381,37580.65,7449.87
419,SD,77,26463.29,9064.79
419,TN,432,29377.82,7017.53
419,TX,1287,40354.23,7743.23
419,UT,67,18072.51,7890.18
419,VA,436,31423.43,7257.52
419,VT,17,20113.94,11677.29
419,WA,217,30171.72,8675.02
419,WI,124,27214.52,7913.54
419,WV,142,20392.28,7169.88
419,WY,13,25486.08,10181.69
439,AL,287,24207.02,5958.30
439,AR,239,21525.30,6104.96
439,AZ,298,31262.56,7035.51
439,CA,1051,49068.14,8923.12
439,CO,175,29228.79,7074.74
439,CT,296,22613.63,8329.10
439,DC,53,25805.74,9875.72
439,DE,70,15993.16,7324.00
439,FL,1292,37676.31,6339.91
439,GA,403,23139.32,6863.58
439,IA,131,21242.38,7412.88
439,ID,66,19841.65,6960.00
439,IL,877,28429.87,7813.25
439,IN,440,23435.90,7254.81
439,KS,163,28160.93,6662.74
439,KY,501,19341.54,6554.30
439,LA,241,25738.07,6199.28
439,MA,810,17357.79,8510.30
439,MD,661,9613.26,9071.67
439,ME,140,15054.00,6766.71
439,MI,864,18992.94,7651.15
439,MN,300,22662.73,7894.68
439,MO,472,22391.81,6366.83
439,MS,134,20119.41,6138.39
439,MT,31,16352.39,7398.84
439,NC,881,18941.88,7208.86
439,ND,43,13443.35,6602.51
439,NE,45,20381.62,8796.09
439,NH,103,18499.80,7074.05
439,NJ,673,50661.24,7646.36
439,NM,48,19954.33,8036.27
439,NV,103,45315.71,7858.30
439,NY,656,30604.88,9117.30
439,OH,808,20522.02,6974.54
439,OK,178,23133.50,6269.56
439,OR,44,26750.95,8283.68
439,PA,648,33712.15,7607.58
439,RI,56,26798.63,8026.07
439,SC,451,27031.52,6958.79
439,SD,45,31070.69,7140.62
439,TN,559,21586.44,6376.43
439,TX,1209,32768.11,7170.21
439,UT,68,19087.21,7449.85
439,VA,543,21185.13,7101.71
439,VT,29,12509.07,9503.31
439,WA,282,25942.12,7605.94
439,WI,215,20930.98,8075.09
439,WV,236,17712.59,6737.41
439,WY,30,22422.53,10533.50
460,AK,118,105432.26,37783.54
460,AL,1681,78768.44,21268.37
460,AR,786,63820.61,22610.45
460,AZ,1215,98788.18,28944.82
460,CA,3926,154325.73,32547.11
460,CO,1459,130596.66,28150.65
460,CT,637,72578.14,31270.84
460,DC,252,111637.71,33608.54
460,DE,362,50047.22,26725.84
460,FL,5754,111736.51,24255.20
460,GA,2354,87779.55,26304.48
460,HI,99,57311.41,33457.99
460,IA,643,66462.19,24174.60
460,ID,542,71614.12,26072.26
460,IL,2321,97282.22,29406.34
460,IN,1741,98872.91,28331.84
460,KS,905,79547.15,23388.35
460,KY,902,88426.06,26034.75
460,LA,1079,90080.08,25446.20
460,MA,1016,62198.34,31424.84
460,MD,1292,40916.52,38601.44
460,ME,272,51991.69,26816.43
460,MI,3021,59725.25,26976.94
460,MN,1089,79219.86,28624.45
460,MO,1810,86903.42,25783.66
460,MS,601,62123.78,24606.60
460,MT,389,72929.63,25493.08
460,NC,2648,85627.17,26535.02
460,ND,137,66815.36,24586.05
460,NE,615,81640.16,25167.78
460,NH,243,75111.71,28873.51
460,NJ,832,115948.82,29230.12
460,NM,272,88643.97,27693.69
460,NV,804,110992.03,27564.21
460,NY,2175,74409.60,31590.45
460,OH,2540,82521.72,26056.28
460,OK,1143,82280.13,25135.03
460,OR,825,66946.32,28069.05
460,PA,2431,100572.14,26454.39
460,RI,237,49275.22,29851.16
460,SC,1536,109431.38,26848.06
460,SD,512,99749.90,25424.17
460,TN,2044,87394.69,25076.21
460,TX,5407,103546.20,25969.83
460,UT,583,75089.09,27832.06
460,VA,2110,87260.69,27270.07
460,VT,113,47284.10,34053.99
460,WA,1307,110700.57,30881.60
460,WI,805,73718.05,28680.20
460,WV,243,72874.79,25972.40
460,WY,169,111594.52,34844.54
469,AL,439,81845.01,18188.37
469,AR,187,56785.64,18792.75
469,AZ,365,90004.28,21772.95
469,CA,1048,155449.20,27698.01
469,CO,194,98177.62,21549.75
469,CT,318,64228.88,25803.71
469,DC,23,81128.96,24124.35
469,DE,82,51499.51,23425.61
469,FL,1523,98012.50,20043.33
469,GA,521,74669.25,20769.15
469,IA,371,53092.98,18952.37
469,ID,93,49952.62,20630.32
469,IL,911,81614.77,21724.69
469,IN,436,66686.16,20881.60
469,KS,261,72348.18,20455.84
469,KY,546,63227.16,21161.63
469,LA,179,60465.01,20247.59
469,MA,452,56032.26,26458.93
469,MD,447,31528.66,29695.65
469,ME,92,45468.59,20906.71
469,MI,747,58466.30,22991.85
469,MN,366,58281.72,23378.02
469,MO,597,63785.25,19702.86
469,MS,190,68217.93,21337.59
469,MT,79,45817.08,20937.75
469,NC,827,61187.12,22052.70
469,ND,136,50418.18,20563.40
469,NE,144,64865.25,21416.52
469,NH,84,62384.90,24664.17
469,NJ,443,120783.53,22687.36
469,NM,36,69827.67,21039.72
469,NV,72,123690.13,22393.60
469,NY,770,86023.91,28560.14
469,OH,671,75772.32,21920.99
469,OK,266,78940.35,21408.50
469,OR,148,60505.64,23293.09
469,PA,699,95323.45,22896.95
469,RI,13,64385.00,26727.46
469,SC,288,85234.39,21719.79
469,SD,80,60660.10,23229.56
469,TN,658,69709.43,19435.52
469,TX,1440,89047.56,21542.30
469,UT,125,51077.30,19305.82
469,VA,561,73373.37,20573.47
469,VT,26,50220.62,27368.65
469,WA,404,78856.61,24145.89
469,WI,257,64240.18,22497.05
469,WV,99,46455.81,19439.65
470,AK,648,63290.42,21160.94
470,AL,8411,49659.43,11709.20
470,AR,5441,37206.45,12038.03
470,AZ,8943,52394.17,14222.15
470,CA,29731,88238.99,17187.44
470,CO,6991,60268.21,14362.26
470,CT,5324,39931.90,16969.90
470,DC,1013,44858.26,15743.88
470,DE,1817,32629.30,14765.69
470,FL,29985,62092.37,12789.13
470,GA,11250,46856.73,13303.38
470,HI,734,39463.20,18512.46
470,IA,6599,37395.42,12819.33
470,ID,2365,35794.23,13797.66
470,IL,20095,53070.75,14840.64
470,IN,11499,46665.99,13102.93
470,KS,6188,39811.47,12597.36
470,KY,7469,42050.75,13336.36
470,LA,5415,48840.08,13050.63
470,MA,9781,34814.61,16168.92
470,MD,8854,21230.86,20048.86
470,ME,2499,31667.48,13897.33
470,MI,16847,34590.04,14454.19
470,MN,9442,36865.08,14960.79
470,MO,10731,40743.29,12852.12
470,MS,4598,48032.64,12799.13
470,MT,1987,31409.89,13433.28
470,NC,15820,42293.00,13554.08
470,ND,2093,33346.94,13849.52
470,NE,4349,41415.03,13621.18
470,NH,2177,46267.85,14610.32
470,NJ,10018,66639.81,15059.07
470,NM,2114,50766.97,14984.80
470,NV,2605,71782.14,14137.49
470,NY,19371,45434.96,17087.70
470,OH,16062,43077.17,13260.11
470,OK,7020,42671.87,12471.84
470,OR,4236,41007.05,15328.46
470,PA,16712,51014.53,13679.37
470,RI,1206,33838.38,15600.62
470,SC,7489,57557.41,13651.07
470,SD,2721,38663.01,13407.57
470,TN,10063,48672.41,13186.20
470,TX,30095,60652.97,13907.93
470,UT,3579,36501.54,13992.32
470,VA,12410,47708.74,13247.58
470,VT,719,33633.04,18156.46
470,WA,9231,53039.45,15499.29
470,WI,9099,38093.12,13794.73
470,WV,2739,33555.27,12547.80
470,WY,622,49154.63,19636.73
473,AK,68,57532.29,18015.72
473,AL,1085,42284.39,11495.92
473,AR,397,30257.35,11987.67
473,AZ,277,60661.64,15485.58
473,CA,1248,95385.71,17648.36
473,CO,335,68167.75,14389.75
473,CT,238,39073.77,17016.08
473,DC,71,85475.28,18331.76
473,DE,107,32995.30,14943.42
473,FL,2144,68383.51,13017.94
473,GA,1220,47207.55,13773.02
473,HI,33,52720.61,17353.33
473,IA,161,39235.07,12970.28
473,ID,243,36164.01,13877.94
473,IL,516,59738.73,16618.31
473,IN,548,54564.05,13584.62
473,KS,237,52830.31,12594.72
473,KY,525,43378.06,13445.03
473,LA,507,51958.94,12811.37
473,MA,330,38613.78,17326.16
473,MD,399,24904.35,23524.01
473,ME,58,33280.29,15341.62
473,MI,937,34100.11,14796.11
473,MN,237,43271.94,16159.09
473,MO,727,46400.18,13261.78
473,MS,428,41922.64,12972.39
473,MT,89,35305.19,13690.33
473,NC,1268,47046.22,14013.71
473,ND,60,31233.40,14257.98
473,NE,158,46543.30,13662.64
473,NH,39,38273.05,15129.95
473,NJ,146,69124.53,16461.27
473,NM,59,56619.05,17809.10
473,NV,328,68441.92,14910.89
473,NY,627,44209.34,16865.52
473,OH,831,46616.78,14121.49
473,OK,512,45384.72,12506.27
473,OR,328,40378.92,15163.50
473,PA,645,65108.47,15115.81
473,RI,58,29611.81,16326.29
473,SC,714,65102.71,14247.30
473,SD,87,62460.05,13249.97
473,TN,910,44119.74,13164.08
473,TX,2167,57688.99,13786.76
473,UT,142,34411.96,13918.89
473,VA,684,50697.20,14482.77
473,VT,18,31783.61,17496.39
473,WA,462,59831.52,15736.02
473,WI,206,44867.55,15477.83
473,WV,146,42324.48,14662.64
473,WY,74,54480.66,16013.39
480,AL,323,60976.93,17187.50
480,AR,190,50077.36,17334.32
480,AZ,330,79867.43,20812.78
480,CA,1203,139101.28,25917.56
480,CO,175,88709.39,19875.12
480,CT,318,69630.31,25495.64
480,DC,12,71097.92,23815.67
480,DE,46,59548.26,24720.72
480,FL,1404,95253.04,19098.26
480,GA,414,68459.29,19423.90
480,HI,16,67567.25,27744.19
480,IA,307,54187.42,18464.05
480,ID,103,45495.12,18344.20
480,IL,814,75439.00,19683.77
480,IN,465,60120.65,18767.84
480,KS,168,74414.05,18540.76
480,KY,355,49596.55,18432.57
480,LA,171,66983.94,18772.50
480,MA,509,48941.75,24580.19
480,MD,323,25590.43,24089.24
480,ME,101,47723.82,20735.00
480,MI,760,53729.15,21426.78
480,MN,295,56246.69,20366.64
480,MO,514,63594.78,18950.74
480,MS,228,61660.31,19233.32
480,MT,62,45436.44,18808.68
480,NC,788,51964.14,20393.27
480,ND,100,42729.85,18701.38
480,NE,153,52785.07,18982.31
480,NH,61,50564.31,20950.92
480,NJ,627,114165.07,22917.94
480,NM,88,65631.19,22560.58
480,NV,65,98031.72,21717.20
480,NY,924,80390.19,27239.33
480,OH,631,71143.81,20057.16
480,OK,198,70085.87,18960.58
480,OR,149,52782.46,21108.50
480,PA,662,94362.89,21768.03
480,RI,53,78581.72,25432.89
480,SC,251,83345.45,20069.59
480,SD,93,65117.62,22195.99
480,TN,563,58433.06,17667.46
480,TX,1418,84558.70,19804.53
480,UT,80,41964.95,17683.29
480,VA,543,63084.21,18967.56
480,VT,31,48152.81,28728.42
480,WA,365,65675.13,21407.55
480,WI,241,56259.79,20181.93
480,WV,146,55096.89,20155.27
480,WY,15,57556.27,20335.87
481,AK,57,54956.60,21009.51
481,AL,1670,43656.92,10469.87
481,AR,1010,33458.65,10640.72
481,AZ,1394,56155.56,12935.13
481,CA,4971,88197.18,15201.36
481,CO,945,55879.77,11812.45
481,CT,1211,40189.46,14834.24
481,DC,99,59229.82,14916.38
481,DE,248,32596.77,13198.52
481,FL,6077,62598.99,11418.51
481,GA,2133,43346.10,11587.44
481,HI,161,39027.32,16433.53
481,IA,1105,35552.42,11139.98
481,ID,268,32502.25,11617.82
481,IL,3665,50462.05,12385.45
481,IN,1911,41342.48,11483.01
481,KS,918,41375.71,11320.86
481,KY,1429,36810.34,11508.75
481,LA,1052,45150.57,11426.96
481,MA,1921,34897.78,14569.24
481,MD,1473,18512.44,17418.87
481,ME,461,31415.44,12288.09
481,MI,2553,34665.45,12956.34
481,MN,1255,38413.43,12842.96
481,MO,2027,41556.60,11400.95
481,MS,962,39694.13,11495.25
481,MT,294,31771.32,11728.40
481,NC,2952,36548.94,12286.96
481,ND,318,29608.08,11954.53
481,NE,704,38153.32,12156.11
481,NH,388,37454.02,12948.08
481,NJ,2498,69604.09,13531.57
481,NM,429,44226.33,13352.03
481,NV,368,70003.11,12497.32
481,NY,4211,44953.34,15635.48
481,OH,2804,39606.30,11456.92
481,OK,1257,41456.46,11190.16
481,OR,579,40170.29,13191.71
481,PA,3378,51161.06,12050.48
481,RI,273,37463.27,13811.96
481,SC,1433,51947.71,11884.52
481,SD,411,37215.04,12728.40
481,TN,2096,42601.28,11072.41
481,TX,5996,55186.06,11865.08
481,UT,354,34050.79,11922.38
481,VA,2162,42570.61,11742.32
481,VT,161,31728.36,15966.55
481,WA,1446,48551.64,13275.23
481,WI,1364,35972.13,12150.71
481,WV,590,30759.17,11522.98
481,WY,83,45397.57,15114.20
482,AK,22,40857.36,16240.14
482,AL,425,39677.28,8661.17
482,AR,453,27906.36,8725.48
482,AZ,174,44304.74,10891.68
482,CA,1542,68602.61,12359.49
482,CO,207,40185.54,9613.83
482,CT,246,35236.48,12028.96
482,DC,70,42284.14,12036.74
482,DE,103,27278.79,11312.66
482,FL,1947,50454.63,9353.09
482,GA,682,36424.44,9460.33
482,HI,39,34797.79,16622.13
482,IA,212,30047.19,9788.81
482,ID,129,26205.01,9758.47
482,IL,776,38533.35,10284.06
482,IN,741,33716.87,9240.94
482,KS,201,29886.06,9565.71
482,KY,328,30594.97,9633.70
482,LA,333,35661.69,9116.99
482,MA,386,31317.09,12341.20
482,MD,467,14931.47,14040.81
482,ME,74,22832.12,10362.04
482,MI,595,27978.43,10944.81
482,MN,139,28655.24,10721.66
482,MO,507,31933.15,9334.08
482,MS,351,32083.01,9221.48
482,MT,79,23196.48,9284.11
482,NC,676,29817.33,10162.10
482,ND,42,24129.10,9787.21
482,NE,142,29451.84,9704.61
482,NH,110,28117.53,10634.05
482,NJ,829,55693.52,11054.84
482,NM,159,35102.80,10144.90
482,NV,216,63755.44,10357.75
482,NY,1135,37195.82,13945.10
482,OH,504,29506.69,9188.52
482,OK,324,33350.41,9079.66
482,OR,136,29674.50,10450.92
482,PA,868,46671.53,9879.74
482,RI,57,25904.07,10991.00
482,SC,316,37401.38,9854.81
482,SD,118,30102.13,10377.08
482,TN,733,32947.68,9125.01
482,TX,1691,44528.86,9898.67
482,UT,99,27931.71,9987.35
482,VA,537,37395.11,9594.81
482,VT,65,23308.42,13445.34
482,WA,319,36430.23,10543.24
482,WI,203,32346.83,10395.93
482,WV,201,24594.65,9283.15
482,WY,31,33387.06,12519.26
491,AK,84,28921.63,8858.81
491,AL,806,24855.71,5651.68
491,AR,763,15984.34,5530.60
491,AZ,753,30496.27,7110.21
491,CA,2930,57528.88,8621.45
491,CO,512,35843.51,6951.01
491,CT,325,26142.57,8274.32
491,DC,126,27664.94,7759.90
491,DE,91,16458.99,7666.99
491,FL,2429,41054.12,6295.09
491,GA,722,28193.40,6633.68
491,HI,14,22420.50,8022.64
491,IA,390,18753.48,5923.30
491,ID,128,18025.64,6511.54
491,IL,1227,31210.41,7408.53
491,IN,641,25753.34,6600.46
491,KS,475,25553.52,6008.14
491,KY,424,22070.04,6362.69
491,LA,388,25624.77,6319.53
491,MA,972,22809.47,8140.79
491,MD,727,10728.01,10168.66
491,ME,211,12774.55,6537.34
491,MI,1670,18018.69,7117.33
491,MN,1087,22652.49,7381.72
491,MO,778,25749.73,6221.51
491,MS,272,35370.24,6470.55
491,MT,130,18648.55,6537.18
491,NC,837,22983.20,6762.94
491,ND,181,13841.04,6913.96
491,NE,320,24689.38,6698.43
491,NH,108,25476.06,7285.21
491,NJ,482,38140.83,7334.27
491,NM,102,21168.75,7532.96
491,NV,285,35748.67,7002.58
491,NY,1288,26628.88,9362.70
491,OH,1242,25576.87,6463.22
491,OK,871,22914.05,5891.21
491,OR,861,19693.79,7256.44
491,PA,1524,29506.61,6876.70
491,RI,43,22706.26,8556.23
491,SC,677,32682.95,6907.53
491,SD,116,26308.16,6550.19
491,TN,934,23017.72,6260.03
491,TX,2235,31686.99,6678.72
491,UT,196,16245.06,6852.76
491,VA,901,26396.85,6948.32
491,VT,39,17338.69,9324.92
491,WA,1497,28115.41,7348.54
491,WI,489,22762.96,6704.37
491,WV,209,19028.22,6925.08
491,WY,67,40991.87,7253.87
536,AL,334,16733.10,3992.15
536,AR,268,10806.13,3956.13
536,AZ,427,19913.12,4806.14
536,CA,1449,33349.91,5630.84
536,CO,354,20047.05,4535.77
536,CT,300,18180.41,5643.39
536,DC,42,16926.88,5052.50
536,DE,110,10454.35,5146.54
536,FL,2302,21110.43,4241.09
536,GA,522,14840.72,4337.53
536,HI,33,17053.09,6934.36
536,IA,227,11459.62,4416.96
536,ID,84,11320.15,4442.52
536,IL,1223,16522.01,4548.24
536,IN,446,12755.93,4222.46
536,KS,180,16407.06,4271.21
536,KY,348,11654.71,4312.33
536,LA,196,15659.19,4246.52
536,MA,815,10973.06,5256.24
536,MD,566,6638.32,6245.33
536,ME,116,10406.69,4810.02
536,MI,740,12275.52,5033.43
536,MN,332,14389.11,5106.56
536,MO,481,13410.11,4147.23
536,MS,160,15116.29,4390.28
536,MT,55,10571.24,4724.85
536,NC,763,12703.17,4920.58
536,ND,49,9880.14,4897.39
536,NE,128,13065.66,4446.27
536,NH,84,13599.44,4663.48
536,NJ,1021,30989.27,5087.17
536,NM,91,14360.38,5002.64
536,NV,160,25688.64,4761.45
536,NY,1928,19844.64,5974.40
536,OH,783,12774.16,4371.26
536,OK,237,13617.29,4089.47
536,OR,126,13380.11,4856.21
536,PA,1132,21079.26,4696.84
536,RI,85,19702.08,5333.96
536,SC,396,16039.51,4364.28
536,SD,59,15282.05,5073.56
536,TN,617,13268.04,4147.75
536,TX,1283,19688.63,4633.11
536,UT,84,12098.90,4328.94
536,VA,662,12894.78,4245.13
536,VT,46,11463.43,6099.54
536,WA,412,15948.03,5007.05
536,WI,309,13731.25,4959.00
536,WV,136,10394.28,4133.89
536,WY,27,10184.63,6043.48
552,AK,20,34458.90,7134.40
552,AL,892,22239.96,4762.65
552,AR,622,15160.40,4854.52
552,AZ,919,25680.78,5721.92
552,CA,4346,42156.25,6908.24
552,CO,817,26092.68,5278.83
552,CT,799,20180.08,6693.33
552,DC,151,21194.43,7280.87
552,DE,272,13422.79,6275.68
552,FL,5132,27133.79,5110.01
552,GA,980,21420.25,5280.98
552,HI,106,23922.23,7750.90
552,IA,700,15255.19,5176.92
552,ID,129,13889.74,5203.19
552,IL,4548,21685.81,5692.79
552,IN,1605,17506.81,5147.84
552,KS,519,21624.71,4998.03
552,KY,1148,15096.65,5301.82
552,LA,573,18495.87,5163.23
552,MA,2464,13283.31,6374.82
552,MD,1825,7837.67,7406.97
552,ME,350,12819.29,5510.27
552,MI,2772,15894.97,5893.10
552,MN,1073,18009.63,6122.15
552,MO,1759,18644.17,5034.12
552,MS,608,19495.10,5015.90
552,MT,137,13097.06,5330.91
552,NC,1703,16501.90,5832.95
552,ND,144,11966.50,5476.34
552,NE,426,18169.94,5415.77
552,NH,312,16894.71,5529.64
552,NJ,2673,41589.75,6442.38
552,NM,184,20082.81,6047.16
552,NV,462,31452.33,5679.68
552,NY,4811,23274.70,7174.07
552,OH,3177,17504.08,5205.01
552,OK,590,18838.86,5035.78
552,OR,266,18855.68,6510.46
552,PA,3611,26794.42,5619.15
552,RI,142,24816.08,7163.98
552,SC,720,22604.17,5306.82
552,SD,234,16554.47,5721.04
552,TN,1048,19934.28,5122.18
552,TX,3066,27706.37,5556.65
552,UT,192,18393.11,5857.38
552,VA,1567,17475.91,5447.34
552,VT,77,13956.45,7034.43
552,WA,791,20814.85,6055.02
552,WI,1038,16500.11,5790.80
552,WV,552,12766.76,5026.03
552,WY,64,18650.41,6399.58
563,AL,227,18395.24,4238.13
563,AR,118,13769.10,4061.46
563,AZ,224,20884.17,4970.29
563,CA,1204,37991.43,6088.87
563,CO,280,21692.37,4492.10
563,CT,307,17630.09,5919.82
563,DC,43,18316.21,6093.16
563,DE,107,11763.13,5355.25
563,FL,1947,21995.69,4393.78
563,GA,219,15127.46,4674.29
563,IA,174,13200.09,4313.05
563,ID,13,16606.23,4555.38
563,IL,1283,19074.83,4842.11
563,IN,387,14018.71,4523.08
563,KS,161,16480.85,4130.52
563,KY,279,13073.73,4352.30
563,LA,82,16923.11,4222.77
563,MA,1381,11257.29,5486.29
563,MD,764,7091.16,6697.87
563,ME,118,11391.81,4831.00
563,MI,845,13566.93,5036.90
563,MN,359,15207.34,5643.36
563,MO,413,15901.29,4356.33
563,MS,179,15542.17,4212.60
563,MT,17,11389.00,4911.94
563,NC,393,14058.00,5221.23
563,ND,27,11826.04,4774.78
563,NE,115,16121.39,4592.06
563,NH,108,16265.78,5511.33
563,NJ,968,35022.10,5786.91
563,NM,60,15841.03,5632.75
563,NV,113,31410.71,4947.51
563,NY,2171,20757.07,6412.48
563,OH,924,14838.70,4496.81
563,OK,155,16851.04,4341.95
563,OR,14,15595.14,5214.64
563,PA,1305,22815.26,4922.30
563,RI,67,21118.55,6488.03
563,SC,221,22218.80,4696.06
563,SD,54,11822.65,4912.43
563,TN,396,14381.42,4305.01
563,TX,932,22551.53,4696.16
563,UT,11,14449.82,4226.55
563,VA,417,14267.67,4502.31
563,VT,22,10709.27,6202.86
563,WA,207,20499.38,5365.52
563,WI,322,14935.59,4908.76
563,WV,127,11302.35,4630.09
563,WY,18,10399.78,6071.50
602,AL,244,43417.06,8909.52
602,AR,145,27018.73,8515.52
602,AZ,231,38154.20,10169.87
602,CA,1334,67231.91,12857.90
602,CO,86,35073.84,9758.37
602,CT,296,31445.31,12084.05
602,DC,67,35992.37,12374.30
602,DE,65,26029.15,10214.38
602,FL,1357,43420.24,9235.12
602,GA,446,28680.28,9118.04
602,HI,29,49186.83,15955.93
602,IA,168,26084.52,8796.31
602,ID,25,17961.24,8801.12
602,IL,1076,36058.44,10065.10
602,IN,407,29758.44,9213.02
602,KS,93,37727.71,9492.52
602,KY,306,22658.67,8904.47
602,LA,299,34634.87,9749.49
602,MA,542,20256.16,11884.23
602,MD,381,12325.66,11614.50
602,ME,44,22617.82,10005.36
602,MI,992,24719.32,10516.73
602,MN,201,30468.39,10768.19
602,MO,441,30604.71,9107.11
602,MS,167,32545.34,8958.70
602,MT,25,17612.92,9112.08
602,NC,587,25277.52,10884.24
602,ND,23,17917.78,9160.26
602,NE,79,35880.81,11515.76
602,NH,23,20804.83,8703.61
602,NJ,943,68316.80,11105.02
602,NM,28,28789.93,11243.61
602,NV,75,93153.87,12605.61
602,NY,1389,41292.77,13423.60
602,OH,691,27826.35,9620.10
602,OK,122,36951.87,9647.81
602,OR,65,29196.82,11691.83
602,PA,823,41326.96,9904.69
602,RI,49,40247.92,11906.78
602,SC,196,36917.13,9617.54
602,SD,31,38257.16,10518.55
602,TN,380,30436.44,8884.69
602,TX,1508,40242.16,9735.15
602,UT,11,32034.73,9296.00
602,VA,513,29616.77,9378.45
602,VT,16,16330.19,13023.13
602,WA,321,32453.26,10548.89
602,WI,250,29269.91,11161.30
602,WV,111,22352.38,8986.58
602,WY,13,32564.69,11296.00
603,AK,156,22958.45,9535.13
603,AL,2825,17582.17,4974.72
603,AR,1428,14876.43,4890.33
603,AZ,2297,20971.89,6024.56
603,CA,9880,36663.27,7244.78
603,CO,1082,22044.61,5515.79
603,CT,2121,17391.12,6828.80
603,DC,368,20432.04,7157.80
603,DE,548,13675.79,6179.57
603,FL,10559,25471.08,5275.38
603,GA,3079,17341.70,5372.37
603,HI,293,20944.49,7886.90
603,IA,1310,13153.66,5125.86
603,ID,205,14378.90,5266.89
603,IL,8088,18732.93,5907.54
603,IN,3372,16142.43,5277.39
603,KS,1135,17653.07,5185.06
603,KY,2647,13744.47,5175.10
603,LA,2609,17073.72,5194.91
603,MA,4657,11351.29,6458.14
603,MD,3379,7905.44,7466.35
603,ME,660,14315.37,5795.47
603,MI,5815,13281.16,5883.30
603,MN,1706,15699.63,5989.97
603,MO,3237,16957.09,5280.41
603,MS,1767,17224.26,5050.47
603,MT,231,11913.75,5342.94
603,NC,4003,13978.54,5681.46
603,ND,258,10855.68,5491.06
603,NE,722,15796.43,5579.39
603,NH,669,13945.43,5535.69
603,NJ,6035,40596.31,6234.01
603,NM,703,17374.41,6233.75
603,NV,855,33292.57,5913.68
603,NY,10223,21478.47,7331.53
603,OH,6075,14247.51,5264.10
603,OK,1567,17174.87,5201.48
603,OR,680,15646.44,6161.72
603,PA,7202,21833.24,5568.69
603,RI,597,17717.96,6539.85
603,SC,1966,20425.09,5505.62
603,SD,359,16907.26,5720.54
603,TN,3441,16278.98,5031.57
603,TX,10229,22199.53,5508.26
603,UT,271,13951.69,5441.25
603,VA,3629,16079.69,5268.26
603,VT,219,10685.98,6767.53
603,WA,2041,19246.00,6076.06
603,WI,2188,15154.75,5591.70
603,WV,1393,9954.77,4934.27
603,WY,115,18693.98,7632.94
638,AK,32,21122.47,7681.37
638,AL,970,19168.46,4852.13
638,AR,562,14900.35,4897.66
638,AZ,538,23738.90,5943.71
638,CA,3299,38874.31,7468.69
638,CO,354,20882.64,5572.98
638,CT,594,19433.75,6978.76
638,DC,194,21543.83,7575.84
638,DE,202,15334.29,6130.85
638,FL,3535,26997.35,5355.21
638,GA,1475,17958.55,5417.65
638,HI,37,17378.81,7098.70
638,IA,303,13724.02,4957.88
638,ID,78,13335.47,5369.46
638,IL,2548,21007.76,6163.23
638,IN,1219,16768.86,5326.39
638,KS,291,19480.46,5338.09
638,KY,843,14320.36,5248.43
638,LA,866,18472.42,5269.71
638,MA,1327,12196.67,6605.47
638,MD,1389,8010.67,7555.79
638,ME,171,13827.45,5527.44
638,MI,2099,14551.10,6076.03
638,MN,370,17700.91,6225.81
638,MO,1120,17711.13,5388.35
638,MS,720,16843.53,5044.86
638,MT,57,12841.70,5157.30
638,NC,2217,14802.09,5742.46
638,ND,65,10203.89,5565.66
638,NE,157,18027.03,5469.62
638,NH,129,13651.69,5411.20
638,NJ,1981,45233.53,6469.98
638,NM,201,18425.67,6078.89
638,NV,282,39030.33,6099.46
638,NY,3865,22557.86,8116.51
638,OH,2009,17034.32,5364.25
638,OK,607,18901.33,5302.45
638,OR,150,14560.53,6158.33
